video_id,channelTitle,title,description,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Release_Time,Release_Month, Release_Day,TotalSecs,Date
lwsGYaF-cEM,MavinRecords,Magixx - Love Don't Cost A Dime (Re-up) feat. Ayra Starr,"Magixx - Love Don't Cost A Dime (Re-up) feat Ayra Starr
Stream here: https://magixx.lnk.to/LdCAd-ReUp

Stream 

MAGIXX EP: https://mavinrecords.link/magixx

Follow Magixx

Facebook: https://www.facebook.com/kingmagixx
Instagram: https://www.instagram.com/iam_magixx/
Twitter: https://twitter.com/iam_magixx
TikTok: https://www.tiktok.com/@king.magixx
YouTube: https://www.youtube.com/channel/UCxB1Xmz7BomgGotLDMLAUdQ
Apple Music: https://music.apple.com/artist/magixx/1364115145
Spotify: https://open.spotify.com/artist/0rskhjcLm5BxjwZDRs4142?si=cnfNoJxfTbidMrGGyvxtiA&dl_branch=1

#magixx #ayrastarr #lovedontcostadime",2022-02-08 23:50:32,1023300,11062,0.0,270.0,PT2M26S,hd,false,1900-01-01 23:50:32,February,Tuesday,146.0,2022-02-08
HvBtgqxvxeY,MavinRecords,Crayon - Excuse Me (Rock You) feat. Toby Shang (Official Audio),"Crayon - Excuse Me (Rock You) feat Toby Shang (Official Audio)
STREAM: https://crayon.lnk.to/excuse-me

Follow CRAYON:
Instagram: https://instagram.com/crayonthis​
Twitter: https://twitter.com/crayonthis
TikTok: https://www.tiktok.com/crayway
Triller: https://triller.co/@crayonthis


#excuseme #crayon #tobyshang",2021-12-02 23:14:56,72908,1881,0.0,107.0,PT3M38S,hd,false,1900-01-01 23:14:56,December,Thursday,218.0,2021-12-02
H22N7nWoe7U,MavinRecords,LADIPOE - Love Essential feat Amaarae (Official Audio),"LADIPOE - Love Essential feat Amaarae
Stream 'PROVIDENCE EP': https://ladipoe.lnk.to/providence

Follow LADIPOE:
Facebook: https://www.facebook.com/Ladipoe
Instagram - https://instagram.com/ladipoe​
Twitter - https://twitter.com/ladipoe​
TikTok - https://www.tiktok.com/@ladipoe.live
Apple Music: https://music.apple.com/artist/ladipoe/1237349895
Spotify: https://open.spotify.com/artist/379IT6Szv0zgnw4xrdu4mu?si=2Rs3t41aSGyV3QMHBY66dg
YouTube: https://www.youtube.com/c/LadipoeLOTR

#loveessential #ladipoe",2021-11-03 23:47:07,44634,1225,0.0,59.0,PT4M2S,hd,false,1900-01-01 23:47:07,November,Wednesday,242.0,2021-11-03
1rS8RX0Ao-E,MavinRecords,LADIPOE - Providence (Official Audio),"LADIPOE - Providence
Stream 'PROVIDENCE EP': https://ladipoe.lnk.to/providence

Follow LADIPOE:
Facebook: https://www.facebook.com/Ladipoe
Instagram - https://instagram.com/ladipoe​
Twitter - https://twitter.com/ladipoe​
TikTok - https://www.tiktok.com/@ladipoe.live
Apple Music: https://music.apple.com/artist/ladipoe/1237349895
Spotify: https://open.spotify.com/artist/379IT6Szv0zgnw4xrdu4mu?si=2Rs3t41aSGyV3QMHBY66dg
YouTube: https://www.youtube.com/c/LadipoeLOTR

#providence #ladipoe",2021-11-03 23:47:01,29236,858,0.0,63.0,PT3M49S,hd,false,1900-01-01 23:47:01,November,Wednesday,229.0,2021-11-03
X5WErw2ZG8s,MavinRecords,LADIPOE - Afro Jigga feat Rema (Official Audio),"LADIPOE - Afro Jigga feat Rema
Stream 'PROVIDENCE EP': https://ladipoe.lnk.to/providence

Follow LADIPOE:
Facebook: https://www.facebook.com/Ladipoe
Instagram - https://instagram.com/ladipoe​
Twitter - https://twitter.com/ladipoe​
TikTok - https://www.tiktok.com/@ladipoe.live
Apple Music: https://music.apple.com/artist/ladipoe/1237349895
Spotify: https://open.spotify.com/artist/379IT6Szv0zgnw4xrdu4mu?si=2Rs3t41aSGyV3QMHBY66dg
YouTube: https://www.youtube.com/c/LadipoeLOTR

#afrojigga #ladipoe",2021-11-03 23:46:56,204313,5410,0.0,244.0,PT3M5S,hd,false,1900-01-01 23:46:56,November,Wednesday,185.0,2021-11-03
RB8wX1kBR5s,MavinRecords,LADIPOE - Law of Attraction,"LADIPOE - Law of Attraction
Stream 'PROVIDENCE EP': https://ladipoe.lnk.to/providence

Follow LADIPOE:
Facebook: https://www.facebook.com/Ladipoe
Instagram - https://instagram.com/ladipoe​
Twitter - https://twitter.com/ladipoe​
TikTok - https://www.tiktok.com/@ladipoe.live
Apple Music: https://music.apple.com/artist/ladipoe/1237349895
Spotify: https://open.spotify.com/artist/379IT6Szv0zgnw4xrdu4mu?si=2Rs3t41aSGyV3QMHBY66dg
YouTube: https://www.youtube.com/c/LadipoeLOTR

#lawofattraction #ladipoe",2021-11-03 23:46:49,54390,1155,0.0,62.0,PT3M14S,hd,false,1900-01-01 23:46:49,November,Wednesday,194.0,2021-11-03
vMNoXXYDSEI,MavinRecords,LADIPOE - LOTR II (Official Audio),"LADIPOE - LOTR II
Stream 'PROVIDENCE EP': https://ladipoe.lnk.to/providence

Follow LADIPOE:
Facebook: https://www.facebook.com/Ladipoe
Instagram - https://instagram.com/ladipoe​
Twitter - https://twitter.com/ladipoe​
TikTok - https://www.tiktok.com/@ladipoe.live
Apple Music: https://music.apple.com/artist/ladipoe/1237349895
Spotify: https://open.spotify.com/artist/379IT6Szv0zgnw4xrdu4mu?si=2Rs3t41aSGyV3QMHBY66dg
YouTube: https://www.youtube.com/c/LadipoeLOTR

#lotr2 #ladipoe",2021-11-03 23:46:37,37191,843,0.0,66.0,PT3M21S,hd,false,1900-01-01 23:46:37,November,Wednesday,201.0,2021-11-03
fev13TZr2TA,MavinRecords,LADIPOE - Running feat. FireboyDML (Official Audio),"LADIPOE - Running feat. FireboyDML
Stream 'RUNNING': https://ladipoe.lnk.to/running

Follow LADIPOE:
Facebook: https://www.facebook.com/Ladipoe
Instagram - https://instagram.com/ladipoe​
Twitter - https://twitter.com/ladipoe​
TikTok - https://www.tiktok.com/@ladipoe.live
Apple Music: https://music.apple.com/artist/ladipoe/1237349895
Spotify: https://open.spotify.com/artist/379IT6Szv0zgnw4xrdu4mu?si=2Rs3t41aSGyV3QMHBY66dg
YouTube: https://www.youtube.com/c/LadipoeLOTR

#running #ladipoe #fireboydml",2021-10-21 23:02:20,521905,10792,0.0,657.0,PT3M33S,hd,false,1900-01-01 23:02:20,October,Thursday,213.0,2021-10-21
vXfR-uiltvI,MavinRecords,Magixx - Love Don't Cost A Dime (Official Music Video),"Magixx - Love Don't Cost A Dime
Stream MAGIXX EP: https://mavinrecords.link/magixx

Follow Magixx
Facebook: https://www.facebook.com/kingmagixx
Instagram: https://www.instagram.com/iam_magixx/
Twitter: https://twitter.com/iam_magixx
TikTok: https://www.tiktok.com/@king.magixx
YouTube: https://www.youtube.com/channel/UCxB1Xmz7BomgGotLDMLAUdQ
Apple Music: https://music.apple.com/artist/magixx/1364115145
Spotify: https://open.spotify.com/artist/0rskhjcLm5BxjwZDRs4142?si=cnfNoJxfTbidMrGGyvxtiA&dl_branch=1

#magixx #lovedontcostadime",2021-09-24 11:00:11,854685,19638,0.0,732.0,PT3M24S,hd,false,1900-01-01 11:00:11,September,Friday,204.0,2021-09-24
dbIbJfCNRDA,MavinRecords,Magixx - Gratitude (Official Audio),"Magixx - Gratitude
Stream MAGIXX EP: https://mavinrecords.link/magixx

Follow Magixx
Facebook: https://www.facebook.com/kingmagixx
Instagram: https://www.instagram.com/iam_magixx/
Twitter: https://twitter.com/iam_magixx
TikTok: https://www.tiktok.com/@king.magixx
YouTube: https://www.youtube.com/channel/UCxB1Xmz7BomgGotLDMLAUdQ
Apple Music: https://music.apple.com/artist/magixx/1364115145
Spotify: https://open.spotify.com/artist/0rskhjcLm5BxjwZDRs4142?si=cnfNoJxfTbidMrGGyvxtiA&dl_branch=1

#magixx #gratitude",2021-09-23 23:17:02,35730,959,0.0,49.0,PT2M27S,hd,false,1900-01-01 23:17:02,September,Thursday,147.0,2021-09-23
ulwfYcFg1YY,MavinRecords,Magixx - Pati (Official Audio),"Magixx - Pati
Stream MAGIXX EP: https://mavinrecords.link/magixx

Follow Magixx
Facebook: https://www.facebook.com/kingmagixx
Instagram: https://www.instagram.com/iam_magixx/
Twitter: https://twitter.com/iam_magixx
TikTok: https://www.tiktok.com/@king.magixx
YouTube: https://www.youtube.com/channel/UCxB1Xmz7BomgGotLDMLAUdQ
Apple Music: https://music.apple.com/artist/magixx/1364115145
Spotify: https://open.spotify.com/artist/0rskhjcLm5BxjwZDRs4142?si=cnfNoJxfTbidMrGGyvxtiA&dl_branch=1

#magixx #pati",2021-09-23 23:16:57,23203,506,0.0,28.0,PT2M39S,hd,false,1900-01-01 23:16:57,September,Thursday,159.0,2021-09-23
s212IaY8Gq0,MavinRecords,Magixx - Love Don't Cost A Dime (Official Audio),"Magixx - Love Don't Cost A Dime
Stream MAGIXX EP: https://mavinrecords.link/magixx

Follow Magixx
Facebook: https://www.facebook.com/kingmagixx
Instagram: https://www.instagram.com/iam_magixx/
Twitter: https://twitter.com/iam_magixx
TikTok: https://www.tiktok.com/@king.magixx
YouTube: https://www.youtube.com/channel/UCxB1Xmz7BomgGotLDMLAUdQ
Apple Music: https://music.apple.com/artist/magixx/1364115145
Spotify: https://open.spotify.com/artist/0rskhjcLm5BxjwZDRs4142?si=cnfNoJxfTbidMrGGyvxtiA&dl_branch=1

#magixx #lovedontcostadime",2021-09-23 23:16:52,55668,1263,0.0,56.0,PT3M19S,hd,false,1900-01-01 23:16:52,September,Thursday,199.0,2021-09-23
oNsnGD8rjhY,MavinRecords,Magixx - Like A Movie (Official Audio),"Magixx - Like a Movie
Stream MAGIXX EP: https://mavinrecords.link/magixx

Follow Magixx
Facebook: https://www.facebook.com/kingmagixx
Instagram: https://www.instagram.com/iam_magixx/
Twitter: https://twitter.com/iam_magixx
TikTok: https://www.tiktok.com/@king.magixx
YouTube: https://www.youtube.com/channel/UCxB1Xmz7BomgGotLDMLAUdQ
Apple Music: https://music.apple.com/artist/magixx/1364115145
Spotify: https://open.spotify.com/artist/0rskhjcLm5BxjwZDRs4142?si=cnfNoJxfTbidMrGGyvxtiA&dl_branch=1

#magixx #likeamovie",2021-09-23 23:16:41,42804,993,0.0,47.0,PT2M44S,hd,false,1900-01-01 23:16:41,September,Thursday,164.0,2021-09-23
xjFwXc_WloY,MavinRecords,Magixx - Motivate Yourself (Official Audio),"Magixx - Motivate Yourself
Stream MAGIXX EP: https://mavinrecords.link/magixx

Follow Magixx
Facebook: https://www.facebook.com/kingmagixx
Instagram: https://www.instagram.com/iam_magixx/
Twitter: https://twitter.com/iam_magixx
TikTok: https://www.tiktok.com/@king.magixx
YouTube: https://www.youtube.com/channel/UCxB1Xmz7BomgGotLDMLAUdQ
Apple Music: https://music.apple.com/artist/magixx/1364115145
Spotify: https://open.spotify.com/artist/0rskhjcLm5BxjwZDRs4142?si=cnfNoJxfTbidMrGGyvxtiA&dl_branch=1

#magixx #motivateyourself",2021-09-23 23:16:10,58187,1620,0.0,78.0,PT2M58S,hd,false,1900-01-01 23:16:10,September,Thursday,178.0,2021-09-23
xU41HwwfZWI,MavinRecords,Liza - A Short Film (Starring Don Jazzy & Johnny Drille),"#liza #donjazzy #johnnydrille #mavin

Stream Before We Fall Asleep album: https://johnnydrille.lnk.to/BWFAYT
Liza Short Film - A Mavin Films & FilmOne production.",2021-09-22 16:30:11,132410,7084,0.0,1331.0,PT12M55S,hd,false,1900-01-01 16:30:11,September,Wednesday,775.0,2021-09-22
B9yIMZwagSU,MavinRecords,Johnny Drille - sell my soul (Official Audio),"Johnny Drille - sell my soul 
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #sellmysoul #bwfa",2021-09-04 13:35:38,29439,566,0.0,45.0,PT3M40S,hd,false,1900-01-01 13:35:38,September,Saturday,220.0,2021-09-04
XuaxuN36uh4,MavinRecords,"Johnny Drille - SISTER feat. Lagos Community Gospel Choir, Kwittee & Cillsoul (Official Audio)","Johnny Drille - SISTER
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #sister #bwfa",2021-09-04 13:35:32,13674,457,0.0,34.0,PT4M16S,hd,false,1900-01-01 13:35:32,September,Saturday,256.0,2021-09-04
A1dOsFGoUvw,MavinRecords,Johnny Drille - SWEET AS A MOTHER'S LOVE (Official Audio),"Johnny Drille - SWEET AS A MOTHER'S LOVE
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #bwfa #sweetasamotherslove",2021-09-04 13:35:28,14234,284,0.0,15.0,PT3M18S,hd,false,1900-01-01 13:35:28,September,Saturday,198.0,2021-09-04
sPiZW_NsLh0,MavinRecords,Johnny Drille - lost in the rhythm (Official Audio),"Johnny Drille - lost in the rhythm
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #lostintherhythm #bwfa",2021-09-04 13:35:24,11559,233,0.0,19.0,PT2M16S,hd,false,1900-01-01 13:35:24,September,Saturday,136.0,2021-09-04
nX7Gwitq_kg,MavinRecords,Johnny Drille - LIES [To Whom It May Concern] (Official Audio),"Johnny Drille - LIES (To Whom It May Concern)
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #lies #bwfa",2021-09-04 13:35:19,12692,257,0.0,23.0,PT3M24S,hd,false,1900-01-01 13:35:19,September,Saturday,204.0,2021-09-04
lZCz-Nji64I,MavinRecords,Johnny Drille - CLOCKS feat. Chylde,"Johnny Drille - Clocks
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #clocks #bwfa",2021-09-04 13:35:15,16240,311,0.0,23.0,PT2M58S,hd,false,1900-01-01 13:35:15,September,Saturday,178.0,2021-09-04
SrPv3xoTnTU,MavinRecords,Johnny Drille - in the light feat. Ayra Starr (Official Audio),"Johnny Drille - in the light 
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #bwfa #inthelight",2021-09-04 13:35:09,21692,561,0.0,31.0,PT3M25S,hd,false,1900-01-01 13:35:09,September,Saturday,205.0,2021-09-04
BU-2Xy7WmFE,MavinRecords,Johnny Drille - BEFORE I LET GO (Official Audio),"Johnny Drille - BEFORE I LET GO
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #bwfa #beforeiletgo",2021-09-04 13:35:06,19863,509,0.0,30.0,PT2M37S,hd,false,1900-01-01 13:35:06,September,Saturday,157.0,2021-09-04
nAJnRK_Cv0E,MavinRecords,Johnny Drille - driving in the rain feat. LADIPOE (Official Audio),"Johnny Drille - driving in the rain 
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #bwfa #drivingintherain",2021-09-04 13:35:01,16372,387,0.0,20.0,PT2M46S,hd,false,1900-01-01 13:35:01,September,Saturday,166.0,2021-09-04
GsnI2cjf16w,MavinRecords,Johnny Drille - odo feat. Styl Plus (Official Audio),"Johnny Drille - odo 
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #bwfa #odo",2021-09-04 13:34:57,37111,1025,0.0,87.0,PT2M33S,hd,false,1900-01-01 13:34:57,September,Saturday,153.0,2021-09-04
s2qCqAMNoNY,MavinRecords,Johnny Drille - ova feat. Don Jazzy (Official Audio),"Johnny Drille -  ova
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #ova #bwfa",2021-09-04 13:34:53,57401,1323,0.0,91.0,PT3M24S,hd,false,1900-01-01 13:34:53,September,Saturday,204.0,2021-09-04
Bvj52rScPNQ,MavinRecords,Johnny Drille - ludo (Official Audio),"Johnny Drille - ludo
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #lovingisharder #bwfa",2021-09-04 13:33:48,24786,791,0.0,50.0,PT2M43S,hd,false,1900-01-01 13:33:48,September,Saturday,163.0,2021-09-04
a3OYJVwhGec,MavinRecords,Johnny Drille - loving is harder (Official Audio),"Johnny Drille - loving is harder
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #lovingisharder #bwfa",2021-09-04 13:33:39,14315,453,0.0,19.0,PT2M30S,hd,false,1900-01-01 13:33:39,September,Saturday,150.0,2021-09-04
IGHc4alfQrA,MavinRecords,Johnny Drille - MY KIND OF BROWN (Official Audio),"Johnny Drille - My Kind of Brown
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #mykindofbrown #bwfa",2021-09-04 13:33:29,48394,1457,0.0,128.0,PT3M41S,hd,false,1900-01-01 13:33:29,September,Saturday,221.0,2021-09-04
S4HQ3khVB34,MavinRecords,Ayra Starr - Beggie Beggie feat. CKay [Lyric Video],"#ayrastarr #beggiebeggie
 
Official Audio for Ayra Starr 'Beggie Beggie' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-12 20:00:05,217707,3774,0.0,105.0,PT3M30S,hd,false,1900-01-01 20:00:05,August,Thursday,210.0,2021-08-12
2Po8eDyFG34,MavinRecords,Crayon - Mandem feat. One Acen (Visualizer),"#crayon #mandem #oneacen

Stream Twelve A.M EP https://mavinrecords.lnk.to/TwelveAM

Follow Crayon
Instagram: https://instagram.com/crayonthis​
Twitter: https://twitter.com/crayonthis

LYRICS
Wawawa..... Crayon...

Chorus
Work too hard I must flex on you boyz dem
Work too hard I gats flex on you boyz dem
Work too hard I must flex on you boyz dem
Work too hard I must flex on you boyz dem
Hmmm.... ball on my man dem
Work too hard I must ball on my mandem
Can’t see me I go John cena mandem
Can’t touch me when I Dey with my mandem 

Inna my white Tees and blue Jean 
Dior belt, can’t go wrong with airforce1s 
Me I can’t go wrong with airforce1s
House party... party like the 90s 
East london girl say she Dey 19 tickle my fancy
We light one , pass one then shot on shot now.....
Like zoom zoom take you home to my room room enter my motor vroom vroom and I go give you like boom boom...
Impromptu I know that you want to..
Make I bash your backside like tony tetuila car too... I gat you I no go fit whine you make I hit you backside like tony tetuila car too....

Chorus
Work too hard I must flex on you boyz dem
Work too hard I gats flex on you boyz dem
Work too hard I must flex on you boyz dem
Work too hard I must flex on you boyz dem
Hmmm.... ball on my man dem
Work too hard I must ball on my mandem
Can’t see me I go John cena mandem
Can’t touch me when I Dey with my mandem

One Acen
Work too hard I must flex with the boys dem
Work too hard niggas didn’t have a choice then
Fronting on me, I was down on my luck so
Work too hard, I must flex on your boyfriend
Lost my girl, I’ma find me a new one soon
Cos I fuck any girl I want to
You’ve been on my mind, baby ima put it on you
Girl ima stretch your body like it’s exercise
First doggy, then her legs up high
Test me nigga, ill take mans wife
Or my nigga might just let one fly (BOOM)
I’m in Lagos Tryna get sunshine
Still driving like it’s left hand drive
Gyaldem know we’re charged up
They say AWON E LE, WON BAD GAN

Chorus
Work too hard I must flex on you boyz dem
Work too hard I gats flex on you boyz dem
Work too hard I must flex on you boyz dem
Work too hard I must flex on you boyz dem

Hmmm.... ball on my man dem
Work too hard I must ball on my mandem
Can’t see me I go John cena mandem
Can’t touch me when I Dey with my mandem",2021-08-12 14:02:28,23727,907,0.0,56.0,PT3M,hd,false,1900-01-01 14:02:28,August,Thursday,180.0,2021-08-12
394jvTK4wjA,MavinRecords,Ayra Starr - Snitch feat. Fousheé (Official Audio),"#ayrastarr #snitch
 
Official Audio for Ayra Starr 'Snitch' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:44,46629,1007,0.0,53.0,PT3M19S,sd,false,1900-01-01 23:09:44,August,Thursday,199.0,2021-08-05
3WQ0fdgWWU0,MavinRecords,Ayra Starr - Amin (Official Audio),"#ayrastarr #amin
 
Official Audio for Ayra Starr 'Amin' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:40,39821,660,0.0,37.0,PT2M29S,hd,false,1900-01-01 23:09:40,August,Thursday,149.0,2021-08-05
waJE7BGVn-k,MavinRecords,Ayra Starr - Bridgertn (Official Audio),"#ayrastarr #bridgertn
 
Official Audio for Ayra Starr 'Bridgerton' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:35,62919,1121,0.0,72.0,PT3M23S,hd,false,1900-01-01 23:09:35,August,Thursday,203.0,2021-08-05
osmCHfPKgLQ,MavinRecords,Ayra Starr - Bloody Samaritan (Official Audio),"#ayrastarr #bloodysamaritan
 
Official Audio for Ayra Starr 'Bloody Samaritan' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:29,66032,1105,0.0,34.0,PT3M7S,sd,false,1900-01-01 23:09:29,August,Thursday,187.0,2021-08-05
su9PTPxUMxI,MavinRecords,Ayra Starr - Karma (Official Audio),"#ayrastarr #karma
 
Official Audio for Ayra Starr 'Karma' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:24,90859,1374,0.0,42.0,PT2M49S,sd,false,1900-01-01 23:09:24,August,Thursday,169.0,2021-08-05
