video_id,channelTitle,title,description,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Release_Time,Release_Year,Release_Month, Release_Day,Date,TotalSecs
nX7Gwitq_kg,MavinRecords,Johnny Drille - LIES [To Whom It May Concern] (Official Audio),"Johnny Drille - LIES (To Whom It May Concern)
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #lies #bwfa",2021-09-04 13:35:19,13546,266,0,23,PT3M24S,hd,false,1900-01-01 13:35:19,2021,September,Saturday,2021-09-04,204.0
lZCz-Nji64I,MavinRecords,Johnny Drille - CLOCKS feat. Chylde,"Johnny Drille - Clocks
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #clocks #bwfa",2021-09-04 13:35:15,17484,319,0,24,PT2M58S,hd,false,1900-01-01 13:35:15,2021,September,Saturday,2021-09-04,178.0
SrPv3xoTnTU,MavinRecords,Johnny Drille - in the light feat. Ayra Starr (Official Audio),"Johnny Drille - in the light 
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #bwfa #inthelight",2021-09-04 13:35:09,23151,583,0,31,PT3M25S,hd,false,1900-01-01 13:35:09,2021,September,Saturday,2021-09-04,205.0
BU-2Xy7WmFE,MavinRecords,Johnny Drille - BEFORE I LET GO (Official Audio),"Johnny Drille - BEFORE I LET GO
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #bwfa #beforeiletgo",2021-09-04 13:35:06,21035,517,0,30,PT2M37S,hd,false,1900-01-01 13:35:06,2021,September,Saturday,2021-09-04,157.0
nAJnRK_Cv0E,MavinRecords,Johnny Drille - driving in the rain feat. LADIPOE (Official Audio),"Johnny Drille - driving in the rain 
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #bwfa #drivingintherain",2021-09-04 13:35:01,17026,399,0,20,PT2M46S,hd,false,1900-01-01 13:35:01,2021,September,Saturday,2021-09-04,166.0
GsnI2cjf16w,MavinRecords,Johnny Drille - odo feat. Styl Plus (Official Audio),"Johnny Drille - odo 
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #bwfa #odo",2021-09-04 13:34:57,39195,1059,0,88,PT2M33S,hd,false,1900-01-01 13:34:57,2021,September,Saturday,2021-09-04,153.0
s2qCqAMNoNY,MavinRecords,Johnny Drille - ova feat. Don Jazzy (Official Audio),"Johnny Drille -  ova
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #ova #bwfa",2021-09-04 13:34:53,60695,1352,0,92,PT3M24S,hd,false,1900-01-01 13:34:53,2021,September,Saturday,2021-09-04,204.0
Bvj52rScPNQ,MavinRecords,Johnny Drille - ludo (Official Audio),"Johnny Drille - ludo
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #lovingisharder #bwfa",2021-09-04 13:33:48,26683,813,0,50,PT2M43S,hd,false,1900-01-01 13:33:48,2021,September,Saturday,2021-09-04,163.0
a3OYJVwhGec,MavinRecords,Johnny Drille - loving is harder (Official Audio),"Johnny Drille - loving is harder
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #lovingisharder #bwfa",2021-09-04 13:33:39,15369,470,0,19,PT2M30S,hd,false,1900-01-01 13:33:39,2021,September,Saturday,2021-09-04,150.0
IGHc4alfQrA,MavinRecords,Johnny Drille - MY KIND OF BROWN (Official Audio),"Johnny Drille - My Kind of Brown
Stream/Download Before We Fall Asleep: https://johnnydrille.lnk.to/BWFAYT

Follow Johnny Drille
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915

#johnnydrille #mykindofbrown #bwfa",2021-09-04 13:33:29,51796,1516,0,128,PT3M41S,hd,false,1900-01-01 13:33:29,2021,September,Saturday,2021-09-04,221.0
S4HQ3khVB34,MavinRecords,Ayra Starr - Beggie Beggie feat. CKay [Lyric Video],"#ayrastarr #beggiebeggie
 
Official Audio for Ayra Starr 'Beggie Beggie' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-12 20:00:05,222566,3832,0,105,PT3M30S,hd,false,1900-01-01 20:00:05,2021,August,Thursday,2021-08-12,210.0
2Po8eDyFG34,MavinRecords,Crayon - Mandem feat. One Acen (Visualizer),"#crayon #mandem #oneacen

Stream Twelve A.M EP https://mavinrecords.lnk.to/TwelveAM

Follow Crayon
Instagram: https://instagram.com/crayonthis​
Twitter: https://twitter.com/crayonthis

LYRICS
Wawawa..... Crayon...

Chorus
Work too hard I must flex on you boyz dem
Work too hard I gats flex on you boyz dem
Work too hard I must flex on you boyz dem
Work too hard I must flex on you boyz dem
Hmmm.... ball on my man dem
Work too hard I must ball on my mandem
Can’t see me I go John cena mandem
Can’t touch me when I Dey with my mandem 

Inna my white Tees and blue Jean 
Dior belt, can’t go wrong with airforce1s 
Me I can’t go wrong with airforce1s
House party... party like the 90s 
East london girl say she Dey 19 tickle my fancy
We light one , pass one then shot on shot now.....
Like zoom zoom take you home to my room room enter my motor vroom vroom and I go give you like boom boom...
Impromptu I know that you want to..
Make I bash your backside like tony tetuila car too... I gat you I no go fit whine you make I hit you backside like tony tetuila car too....

Chorus
Work too hard I must flex on you boyz dem
Work too hard I gats flex on you boyz dem
Work too hard I must flex on you boyz dem
Work too hard I must flex on you boyz dem
Hmmm.... ball on my man dem
Work too hard I must ball on my mandem
Can’t see me I go John cena mandem
Can’t touch me when I Dey with my mandem

One Acen
Work too hard I must flex with the boys dem
Work too hard niggas didn’t have a choice then
Fronting on me, I was down on my luck so
Work too hard, I must flex on your boyfriend
Lost my girl, I’ma find me a new one soon
Cos I fuck any girl I want to
You’ve been on my mind, baby ima put it on you
Girl ima stretch your body like it’s exercise
First doggy, then her legs up high
Test me nigga, ill take mans wife
Or my nigga might just let one fly (BOOM)
I’m in Lagos Tryna get sunshine
Still driving like it’s left hand drive
Gyaldem know we’re charged up
They say AWON E LE, WON BAD GAN

Chorus
Work too hard I must flex on you boyz dem
Work too hard I gats flex on you boyz dem
Work too hard I must flex on you boyz dem
Work too hard I must flex on you boyz dem

Hmmm.... ball on my man dem
Work too hard I must ball on my mandem
Can’t see me I go John cena mandem
Can’t touch me when I Dey with my mandem",2021-08-12 14:02:28,26752,971,0,56,PT3M,hd,false,1900-01-01 14:02:28,2021,August,Thursday,2021-08-12,180.0
394jvTK4wjA,MavinRecords,Ayra Starr - Snitch feat. Fousheé (Official Audio),"#ayrastarr #snitch
 
Official Audio for Ayra Starr 'Snitch' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:44,49052,1027,0,53,PT3M19S,sd,false,1900-01-01 23:09:44,2021,August,Thursday,2021-08-05,199.0
3WQ0fdgWWU0,MavinRecords,Ayra Starr - Amin (Official Audio),"#ayrastarr #amin
 
Official Audio for Ayra Starr 'Amin' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:40,43009,708,0,38,PT2M29S,hd,false,1900-01-01 23:09:40,2021,August,Thursday,2021-08-05,149.0
waJE7BGVn-k,MavinRecords,Ayra Starr - Bridgertn (Official Audio),"#ayrastarr #bridgertn
 
Official Audio for Ayra Starr 'Bridgerton' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:35,68563,1191,0,78,PT3M23S,hd,false,1900-01-01 23:09:35,2021,August,Thursday,2021-08-05,203.0
osmCHfPKgLQ,MavinRecords,Ayra Starr - Bloody Samaritan (Official Audio),"#ayrastarr #bloodysamaritan
 
Official Audio for Ayra Starr 'Bloody Samaritan' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:29,76538,1287,0,34,PT3M7S,sd,false,1900-01-01 23:09:29,2021,August,Thursday,2021-08-05,187.0
su9PTPxUMxI,MavinRecords,Ayra Starr - Karma (Official Audio),"#ayrastarr #karma
 
Official Audio for Ayra Starr 'Karma' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:24,100963,1461,0,42,PT2M49S,sd,false,1900-01-01 23:09:24,2021,August,Thursday,2021-08-05,169.0
dHmN2sfVlnE,MavinRecords,Ayra Starr - Beggie Beggie feat. Ckay (Official Audio),"#ayrastarr #beggiebeggie
 
Official Audio for Ayra Starr 'Beggie Beggie' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:19,511777,6171,0,165,PT3M29S,sd,false,1900-01-01 23:09:19,2021,August,Thursday,2021-08-05,209.0
ltaWs1s8yAI,MavinRecords,Ayra Starr - In Between (Official Audio),"#ayrastarr #inbetween
 
Official Audio for Ayra Starr 'In Between' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:14,52008,675,0,28,PT3M17S,sd,false,1900-01-01 23:09:14,2021,August,Thursday,2021-08-05,197.0
6DlGH0_5Ekk,MavinRecords,Ayra Starr - Toxic (Official Audio),"#ayrastarr #toxic
 
Official Audio for Ayra Starr 'Toxic' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:09:08,75362,1163,0,46,PT2M37S,sd,false,1900-01-01 23:09:08,2021,August,Thursday,2021-08-05,157.0
J06lROzIedM,MavinRecords,Ayra Starr - Lonely (Official Audio),"#ayrastarr #lonely
 
Official Audio for Ayra Starr 'Lonely' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/",2021-08-05 23:08:48,147030,2345,0,101,PT3M9S,sd,false,1900-01-01 23:08:48,2021,August,Thursday,2021-08-05,189.0
z4doovyaYTQ,MavinRecords,Ayra Starr - Fashion Killer (Official Audio),"#ayrastarr #fashionkiller
 
Official Audio for Ayra Starr 'Fashion Killer' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/

**LYRICS**
My denim faded but I rock it like a baby in a cot
I put water in the ocean in the city that I'm from
I light the room in the dark cause my bling is a torch
I watched fashion die today in the mirror that I saw

Shebi na to ball we go ball - flex to the dawn
I go settle the funds - no return
And when I enter the club
No dey my front
‘Cause me I get gun o
No dey do me wrong 

[Chorus]
Oh I’m a fashion killa
I got much delivered 
When I pass you shiver
And my ass got thicker 
Oh I’m a fashion killa
I got much delivered 
When I pass you shiver
And my ass got thicker 

[Verse 2]
Image. 
Picture a chandelier on my head 
I see the diamonds wet everywhere 
I know you see me drenched in finesse (in finesse)
Oh reason
Think of it a brown shirt and no ribbon
Diamonds awaken everytime that I need it 
Babushka on everything my allegiance [my allegiance]

[Chorus]
Oh I’m a fashion killa
I got much delivered 
When I pass you shiver
And my ass got thicker 

 I’m a fashion killa
I got much delivered 
When I pass you shiver
And my ass got thicker 

Oh I’m a fashion killa
I got much delivered 
When I pass you shiver
And my ass got thicker 

I’m a fashion killa
I got much delivered 
When I pass you shiver
And my ass got thicker 

Fashion girl 
Always wavy 
Fashion girl never changing",2021-08-05 23:08:30,869321,11251,0,193,PT2M59S,sd,false,1900-01-01 23:08:30,2021,August,Thursday,2021-08-05,179.0
5j-ldsU3gxY,MavinRecords,Ayra Starr - Cast (Gen Z Anthem) (Official Audio),"#ayrastarr #cast
 
Official Audio for Ayra Starr 'Cast' available everywhere now: https://ayrastarr.lnk.to/19-NDangerous

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/

LYRICS
Open your life 
Open your canter sip from your  bottle and vibe
No dey dull my guy 
Or e go pass you by 
Open your eyes 
They don’t care about you 
And when you die 
They will cry but live like you weren’t alive 
If they get gun they go kill you 
Say your money or life 
Abi you wan kpai 
I know my blessings no go pass me by 
Cause I am gonna live my life 
Trust me I gonna live my life 

[Chorus]
If I cast then I cast yeah 
Anything wey won sup go sup 
I come this life  all alone 
Anything they wan talk, they talk 

If I cast then I cast yeah 
Anything wey won sup go sup 
I come this life  all alone 
Anything they wan talk, they talk 

[Verse 2]
I’m gonna be who I want to be 
Live my life the way I wanna leave 
With no shame with no haste 
Suck on these nuts if you ain’t approve of
I’ve cared for too long 
I heard life has no limitations but the one you make

[Chorus]
If I cast then I cast yeah 
Anything wey won sup go sup 
I come this life  all alone 
Anything they wan talk, they talk 

If I cast then I cast yeah 
Anything wey won sup go sup 
I come this life  all alone 
Anything they wan talk, they talk",2021-08-05 23:08:15,162674,2840,0,133,PT2M46S,sd,false,1900-01-01 23:08:15,2021,August,Thursday,2021-08-05,166.0
FzTOsvZkCaI,MavinRecords,Ayra Starr - Bloody Samaritan [Lyric Video],"#bloodysamaritan #ayrastarr

Stream 'Bloody Samaritan' : https://ayrastarr.lnk.to/bloody-samaritan

Follow Ayra Starr

Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/

Lyrics:
[Intro]
I’m feeling vibes on vibes 
I'm a ticking dynamite
I’ll blow your candle light
You know i'm just that type 
No oh dem no fit kill my vibe
Dem no fit kill my vibe 
Dem no fit kill, dem no fit kill, dem no fit kill my

[Verse 1]
A wise man said follow the stars 
There you shall find a piece of advice
If you hate your enemies
Enemies shine 
If you’re not a friend of me 
Enter the light
‘Cause you can never kill my vibe
Got here with no sacrifices
Everything once taken
Still had to make it
Vibe killer, me I no go take shit 

[Chorus]
Vibe killer
Bloody samaritan
Protect my energy from your bad aura 
Na my pastor say I be my healer
Everything I desire
I go receive
My rhythm
Flow like a river
If you get yawa
Come on go and sit down
I go just para 
Comot my jigga
I go just dey
Follow my dreams 

[Intro]
I’m feeling vibes on vibes 
I'm a ticking dynamite
I’ll blow your candle light
You know i'm just that type 
No oh dem no fit kill my vibe
Dem no fit kill my vibe 
Dem no fit kill, dem no fit kill, dem no fit kill my

[Verse 2]
I see you watching my stories
I see you gaging my lifestyle 
I see you watching my movement
This bad bitch bad every day
I no dey look your face
Bad man bad everyday
Get on your knees and pray
Till you regain your faith

[Chorus]
Eh Vibe killer
Bloody samaritan
Protect my energy from your bad aura 
Na my pastor say I be my healer
Everything I desire
I go receive
My rhythm
Flow like a river
If you get yawa
Come on go and sit down
I go just para 
Comot my jigga
I go just dey
Follow my dreams 

[Intro]
I’m feeling vibes on vibes 
I'm a ticking dynamite
I’ll blow your candle light
You know I'm just that type 
No oh dem no fit kill my vibe
Dem no fit kill my vibe 
You no fit kill, you no fit kill, you no fit kill my vibe",2021-07-30 06:45:44,855725,9036,0,322,PT3M7S,hd,false,1900-01-01 06:45:44,2021,July,Friday,2021-07-30,187.0
a56eW1JM6M0,MavinRecords,LADIPOE - Feeling feat. Buju (Official Music Video),"#ladipoe #feeling #buju

Stream FEELING: https://mavinrecords.lnk.to/feeling

Follow LADIPOE:

Instagram - https://instagram.com/ladipoe​
Twitter - https://twitter.com/ladipoe​
TikTok - https://www.tiktok.com/@ladipoe.live


LYRICS
I like the way I’m feeling now 
No come use your reggae spoil my blues and rhythm now 
Oh oh oh oh 
I like the way I’m feeling now 
Omo e get small thing wey dey stress me but right now I’m chilling now 
Oh oh oh oh 

Way out my feelings and nothing can stress me
The way I run the game I’m feeling like referee 
No, like Moses parting the Red Sea
Like a chauffeur, me in the back of the Bentley 

So I step out 
all white can’t stain 
What you want? Rosé? Champagne? 
I got that, big bag, back pain 
Taking the piss the only time I can’t aim 

So we toast to the good life 
Living every minute to the full coz I could die 
Pull up at the spot open doors and it’s suicide 
Chilling rent-free 
Where the check please 
Couple hundred Gs on a good night 
But you knew that 

I like the way I’m feeling now 
No come use your reggae spoil my blues and rhythm now 
Oh oh oh oh 
I like the way I’m feeling now 
Omo e get small thing wey dey stress me but right now I’m chilling now 
Oh oh oh oh 

I like the way I’m feeling now 
No come use your reggae spoil my blues and rhythm now 
No no oh oh 
I like the way I’m feeling now 
Omo e get small thing wey dey stress me but right now I’m chilling now 
Oh oh oh oh 

All I wanna do is Jaiye
220 on the highway 
I’m about the energy
baby if it’s good send it my way
If it’s bad keep it private 
All these haters so vexed I’m the best alive 
You don’t want test the guy 
You be sleeping on yourselves you Tse Tse fly 
Throw myself a party then act surprised 
And be the highest when the guest arrive 
Yeah 

Ain’t nobody realer 
Touch down got a couple Gs for the dealer
Gang signs out the window my killah 
Life getting sweeter 
No use water dilute my Ribena  

So we toast to the good life 
Every minute to the full coz we could die 
Pull up open doors and it’s suicide 
(Yeah)
16 bad woop and they all by the poolside  

I like the way I’m feeling now 
No come use your reggae spoil my blues and rhythm now 
Oh oh oh oh 
I like the way I’m feeling now 
Omo e get small thing wey dey stress me but right now I’m chilling now 
Oh oh oh oh 

I like the way I’m feeling now 
No come use your reggae spoil my blues and rhythm now 
No no oh oh 
I like the way I’m feeling now 
Omo e get small thing wey dey stress me but right now I’m chilling now
Oh oh oh oh 

With Dem boys, 
enough toys, 
wey dey make noise, enough choice, 
you gats fear when you see boys wey dey roll up in the nice toys 

De de de boys, wey dey make noise , they gats fear, when they see boys, 
we roll up, in the nice toys “


I like the way I’m feeling now 
No come use your reggae spoil my blues and rhythm now 
Oh oh oh oh 
I like the way I’m feeling now 
Omo e get small thing wey dey stress me but right now I’m chilling now 
Oh oh oh oh",2021-06-15 15:00:04,8200706,88083,0,2934,PT3M47S,hd,false,1900-01-01 15:00:04,2021,June,Tuesday,2021-06-15,227.0
Gm1bpmNKII0,MavinRecords,Ayra Starr - Sare (Official Music Video),"#ayrastarr #sare

Stream AYRA STARR EP: https://mavinrecords.lnk.to/ayrastarr

Follow Ayra Starr
Twitter: https://twitter.com/ayrastarr
YouTube: https://www.youtube.com/channel/UCK7oVw_ftuBIwiipiBf7ogA
Facebook: https://www.facebook.com/starrayra
Instagram: https://www.instagram.com/ayrastarr/

**Lyrics**

Chorus :
I can’t apologies
Cause my fairytale is you baby for life
So why can’t I fantasize
Cause I want you by my side
when I stop dreaming
Be mine
Verse 1
I want you here so ma sare
I want your love so don’t run away
Me and you take over the world
Standing where no man can put asunder tell me you say you won’t let go I'll hold you tight like
a Romeo
And I I'll show you say you be my own
Oh oh
Chorus :
I can’t apologies
Cause my fairytale is you & me baby for life
So why can’t I fantasize
Cause I want you by my side, when I stop dreaming
Be mine
Verse 2
You no dey play like a Ronaldo
You gum body like a Burna Boy
E funny cause get money o
And you no dey Jonze me like other boys
You gimme joy
You gimme joy
You gimme love
You gimme love
And I will always hold you dear
You mean a lot to me
Yeah
You mean a lot me
Yeah
Chorus :
I can’t apologise
Cause my fairytale is you & me baby for life

So why can’t I fantasize
Cause I want you by my side, when I stop dreaming
Be mine
Outro:
Gige l’abage
Gige l’abage
Ki mi rin gandangban titi yarin yarin
D’elejibgo oko mi oh
Wiwo l’abawo
Wiwo l’abawo
Ki mi rin gandangban titi yarin yarin
D’elejibgo oko mi oh",2021-06-08 14:58:35,2152140,29913,0,1182,PT4M48S,hd,false,1900-01-01 14:58:35,2021,June,Tuesday,2021-06-08,288.0
